Sample_file	count_reads_each_specie	Contig_name
barcode76.fastq.gz_11_2024	511	NZ_JAQVCN010000013.1 MAG: Zoogloea sp. isolate STD2_9 NODE_1015_length_78657_cov_5.219279_Sandtown_D2, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	243	NZ_OLMR01000016.1 Pseudoruminococcus massiliensis strain Marseille-P3876, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	395	NZ_CP060635.1 Wansuia hejianensis strain NSJ-29 chromosome, complete genome
barcode76.fastq.gz_11_2024	197	NZ_AYYT01000001.1 Ligilactobacillus salivarius DSM 20555 = ATCC 11741 strain DSM 20555 Scaffold1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	663	NZ_JH376420.1 [Clostridium] citroniae WAL-17108 supercont1.1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	368	AP018040.2 Petrimonas sp. IBARAKI DNA, complete genome
barcode76.fastq.gz_11_2024	298	NZ_JAOQKB010000001.1 Huintestinicola butyrica strain Sanger_06 .14207_7_61.1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	353	NZ_JAOQKC010000001.1 Laedolimicola ammoniilytica strain Sanger_04 .13470_2_93.1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	280	URNE01000001.1 uncultured bacterium isolate UMGS1153 genome assembly, contig: NODE_363_length_24501_cov_7.814486, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	152	CAKTKV010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_C_12_2317.185 genome assembly, contig: Hadza_PheChl_Fiber-Hadza-Nepal_C_12_2317__NODE_4164_length_27571_cov_5.182804, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	216	NZ_BJZE01000001.1 Weissella confusa strain NBRC 106469 sequence01, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	222	CAKRIZ010000001.1 MAG: uncultured Eubacterium sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_A_2_1112.103 genome assembly, contig: Hadza_PheChl_Fiber-Hadza-Nepal_A_2_1112__NODE_55_length_330879_cov_9.525559, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	243	FR888161.1 Clostridium sp. CAG:413 genomic scaffold, scf8, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	621	NZ_CP048469.1 Agrobacterium tumefaciens strain Yub001 chromosome circular, complete sequence
barcode76.fastq.gz_11_2024	173	UQDL01000001.1 uncultured Anaerotruncus sp. isolate UMGS177 genome assembly, contig: NODE_1_length_396928_cov_67.590718, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	264	JAAXZZ010000037.1 MAG: Gammaproteobacteria bacterium isolate AS02xzSISU_62 10141_AS02, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	234	USDU01000001.1 uncultured Lachnospiraceae bacterium isolate UMGS1628 genome assembly, contig: NODE_456_length_40199_cov_4.160472, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	532	NZ_JAMXLX010000001.1 Ciceribacter sp. S101 spades_K_17_127_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	398	NZ_RAXT01000001.1 Acinetobacter rongchengensis strain WCHAc060115 1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	188	URTS01000001.1 uncultured Oscillibacter sp. isolate UMGS1325 genome assembly, contig: NODE_123_length_86032_cov_4.338253, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	200	DWVF01000097.1 MAG TPA_asm: Candidatus Sutterella merdavium isolate ChiGjej6B6-11950 ChiGjej6B6M5__C100296_L9067_SAMN08009849, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	216	USCW01000001.1 uncultured Clostridiales bacterium isolate UMGS1600 genome assembly, contig: NODE_31_length_114425_cov_5.759509, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	283	NZ_JACOPD010000001.1 Lachnospira hominis strain NSJ-43 M7_ctg0001, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	511	NZ_KB905466.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain DSM 18765 acAqE-supercont1.1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	219	CP091722.1 MAG: Oscillospiraceae bacterium isolate nC33_bin.3.fa chromosome
barcode76.fastq.gz_11_2024	289	NZ_JADMSO010000010.1 Mediterraneibacter glycyrrhizinilyticus strain BSD2780061687b_171204_B1 NODE_10_length_104764_cov_61.4239, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	255	NZ_SIXC01000001.1 Desulfovibrio legallii strain H1T scaffold_0, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	243	MNSZ01000064.1 MAG: Firmicutes bacterium CAG:24053_14 Ley3_66761_scaffold_1011, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	271	CP070603.1 Kluyvera ascorbata strain Colony413 chromosome
barcode76.fastq.gz_11_2024	204	UQVA01000001.1 uncultured Clostridiales bacterium isolate UMGS670 genome assembly, contig: NODE_5_length_302358_cov_6.908592, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	271	FR886233.1 Eubacterium sp. CAG:252 genomic scaffold, scf2, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	295	NZ_FR883346.1 Clostridium sp. CAG:221, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	618	NZ_PYII01000001.1 Enterocloster lavalensis strain KCTC 15153 scaffold_0, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	246	CAAEHZ010000001.1 MAG TPA_asm: Lachnospiraceae bacterium, isolate HGM12140, WGS project CAAEHZ010000000 data, contig: ERS473263_3_k99_61, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	292	NZ_JABAST010000100.1 Psychrobacter faecalis strain DSM 14664 NODE_100_length_382_cov_758.758, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	219	QFPD01000034.1 MAG: Microbacterium sp. isolate S2_006_000_R1_53 S2_006_000_R1_scaffold_1010, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	216	NZ_CP098252.1 Oxalobacter sp. JAC-2022 strain Va3 chromosome, complete genome
barcode76.fastq.gz_11_2024	179	MNTT01000005.1 MAG: Acetobacter sp. 46_36 Ley3_66761_scaffold_11617, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	292	JAGTTR010000010.1 Oscillospiraceae bacterium Marseille-Q3528 NODE_10_length_123350_cov_15.6595, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	243	CALMAD010000001.1 MAG TPA_asm: uncultured Propionibacteriaceae bacterium isolate ERR3519525_bin.84_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1505396.73814, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	277	URLQ01000001.1 uncultured Prevotella sp. isolate UMGS1118 genome assembly, contig: NODE_88_length_70488_cov_3.42802, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	286	NZ_SLZV01000001.1 Faecalimonas umbilicata strain DSM 103426 Ga0244733_101, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	484	NZ_FNBB01000028.1 Agrobacterium pusense strain LMG 25623, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	188	UQWH01000001.1 uncultured Clostridiales bacterium isolate UMGS700 genome assembly, contig: NODE_79_length_101112_cov_65.497640, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	481	NC_015663.1 Klebsiella aerogenes KCTC 2190, complete sequence
barcode76.fastq.gz_11_2024	161	URSW01000001.1 uncultured Clostridiales bacterium isolate UMGS1312 genome assembly, contig: NODE_671_length_36933_cov_3.055724, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	264	NZ_JACOOZ010000001.1 Eubacterium segne strain BX4 BX4_ctg001, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	267	NZ_ATXU01000001.1 Leucobacter chironomi DSM 19883 H629DRAFT_scaffold00001.1_C, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	252	NZ_CALMFB010000001.1 MAG: uncultured Brevundimonas sp. isolate SRR1763383_bin.1_CONCOCT_v1.1_MAG ERZ747224.5437, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	79	USIK01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1750 genome assembly, contig: NODE_898_length_28328_cov_3.065201, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	264	CAAFNG010000001.1 MAG TPA_asm: Lachnospiraceae bacterium, isolate HGM12013, WGS project CAAFNG010000000 data, contig: SRS1719414_2_k119_281, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	274	LR732290.1 Moraxellaceae bacterium 17A genome assembly, scaffold: ENHY17A_scaffold22, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	200	DEDL01000031.1 MAG TPA_asm: Lachnoclostridium sp. UBA2905 UBA2905_contig_1028, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	243	URJB01000001.1 uncultured Clostridiales bacterium isolate UMGS1048 genome assembly, contig: NODE_4_length_326627_cov_7.666527, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	356	NZ_GG657585.1 Holdemania filiformis DSM 12042 Scfld138, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	216	CAKUMO010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_N_6_2333.24 genome assembly, contig: Hadza_MoBio_hadza-E-H_N_6_2333__NODE_66_length_196447_cov_15.865137, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	149	CALYAP010000001.1 MAG: uncultured Clostridia bacterium isolate E40__bin13 genome assembly, contig: E40__k127_108014, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	216	CAAEZV010000001.1 MAG TPA_asm: Opitutales bacterium, isolate HGM23550, WGS project CAAEZV010000000 data, contig: SRS020394_33_k99_12, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	200	NZ_JACRTA010000001.1 Lentihominibacter hominis strain NSJ-24 N24_ctg0001, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	185	CAJLZE010000001.1 MAG TPA_asm: uncultured Anaerotruncus sp. isolate ERR414264-bin.20 genome assembly, contig: NODE_83_length_83435_cov_6.343536, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	310	NZ_CP081844.1 Caenibius sp. WL chromosome, complete genome
barcode76.fastq.gz_11_2024	298	JAEWWJ010000076.1 MAG: Bacteroidetes bacterium isolate OH_SDB_95 k127_1024563, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	204	SFLD01000001.1 MAG: Clostridiales bacterium isolate W2P12.021 Contig10, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	322	NZ_WSNW01000023.1 Coprobacillus cateniformis strain RCA1-24 10234_10235, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	392	NZ_JMCG01000001.1 Vibrio navarrensis strain ATCC 51183 contig1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	158	DCEW01000057.1 MAG TPA_asm: Flavobacteriales bacterium UBA1820 UBA1820_contig_10125, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	185	FR881911.1 Firmicutes bacterium CAG:238 genomic scaffold, scf1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	271	NZ_VFPS01000001.1 Microbacterium lacticum strain DSM 20427 Ga0264346_11, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	359	JAFLDS010000001.1 MAG: Thauera sp. isolate UWPOB_THAU1 gnl_X_OKFMMLPC_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	219	NZ_DOPX01000002.1 MAG: Proteiniclasticum sp. isolate UBA8860 contig_10611, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	508	NZ_AP022616.1 Mycolicibacterium phocaicum strain JCM 15301 chromosome
barcode76.fastq.gz_11_2024	228	CAJJNQ010000001.1 MAG TPA_asm: uncultured Catabacter sp. isolate ERR1600748-bin.5 genome assembly, contig: NODE_134_length_121018_cov_17.297496, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	243	UQWA01000001.1 uncultured Lachnospiraceae bacterium isolate UMGS697 genome assembly, contig: NODE_17_length_208409_cov_374.701959, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	612	MKRV01000001.1 MAG: Alphaproteobacteria bacterium 65-37 SCNpilot_cont_300_bf_scaffold_1000, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	222	CAMPYJ010000001.1 MAG TPA_asm: uncultured Prevotella sp. isolate SRR16916878_bin.1_metaWRAP_v1.3_MAG genome assembly, contig: ERZ11466571.17, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	94	CAJMGO010000001.1 MAG TPA_asm: uncultured Firmicutes bacterium isolate ERR414261-bin.25 genome assembly, contig: NODE_2_length_213967_cov_26.130516, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	274	NZ_CP036295.1 Desulfovibrio desulfuricans strain IC1 chromosome, complete genome
barcode76.fastq.gz_11_2024	319	JARFTZ010000001.1 MAG: Gammaproteobacteria bacterium isolate SCS_cbin_148 SCS_cbin_148_cosample_000000158234, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	258	NZ_JAOQKF010000001.1 Muriventricola aceti strain H5_61 .14207_7_60.1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	246	CAJFOF010000001.1 uncultured Lachnospiraceae bacterium isolate Coassembly_mag_301 genome assembly, contig: MAGpy_11413_min2k_bin_301_fak87_10870, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	231	CAJKMA010000001.1 MAG TPA_asm: uncultured Firmicutes bacterium isolate ERR414356-bin.36 genome assembly, contig: NODE_139_length_102217_cov_4.950618, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	204	CALXDH010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate BRZ_CF__bin49 genome assembly, contig: BRZ_CF__NODE_59_length_191267_cov_7.124018, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	210	UQKO01000001.1 uncultured Prevotella sp. isolate UMGS373 genome assembly, contig: NODE_75_length_107411_cov_20.1139, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	127	CAKWRB010000001.1 MAG: uncultured bacterium isolate MTG234_bin.3.fa genome assembly, contig: NODE_1075_length_43426_cov_4.493118, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	386	CAJKAR010000001.1 MAG TPA_asm: uncultured Lentisphaeria bacterium isolate ERR1190684-bin.24 genome assembly, contig: NODE_13_length_227888_cov_12.171898, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	274	NZ_CAJGZV010000001.1 Psychrobacter immobilis isolate Psychrobacter immobilis A-19, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	325	JAHZGC010000001.1 MAG: Coriobacteriaceae bacterium isolate HRGM_Genome_3029 HRGM_Genome_3029_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	341	MERU01000001.1 MAG: Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240 rifcsphigho2_01_scaffold_27, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	271	NZ_VUMH01000001.1 Desulfovibrio porci strain PG-178-WT-4 seq1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	121	DIDD01000141.1 MAG TPA_asm: Veillonellaceae bacterium UBA5809 UBA5809_contig_10154, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	176	JAJCJJ010000001.1 Bacterium 210917-DFI.7.65 strain DFI.7.65 OHJDKNLD_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	121	DMIT01000027.1 MAG TPA_asm: Rhodospirillaceae bacterium isolate UBA8720 contig_100254, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	124	CP118866.1 Oscillospiraceae bacterium UPII 610-J chromosome, complete sequence
barcode76.fastq.gz_11_2024	316	NZ_VRYY01000111.1 Cupidesulfovibrio oxamicus strain NCIMB 9442 NODE_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	152	FR896020.1 Cryptobacterium sp. CAG:338 genomic scaffold, scf1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	539	NZ_QJKD01000001.1 Hungatella effluvii strain DSM 24995 Ga0244553_101, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	450	NZ_CP031728.1 Cellvibrio sp. KY-GH-1 chromosome, complete genome
barcode76.fastq.gz_11_2024	267	NZ_JACRYT010000001.1 Zhenpiania hominis strain BX12 BX-12_ctg0001, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	264	NZ_KI271072.1 Eubacterium ramulus ATCC 29099 Scaffold1027, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	219	DDAT01000029.1 MAG TPA_asm: Acinetobacter lwoffii isolate UBA2051 UBA2051_contig_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	441	NZ_JABWRE020000001.1 Pseudomonas urmiensis strain SWRI10 1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	200	JAGODN010000066.1 MAG: Desulfobulbus sp. isolate Go_UH_bin_114 Go_UH_10001_length_9552_cov_4.236393, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	277	NZ_JAFBCB010000001.1 Brachybacterium muris strain DSM 15460 Ga0451144_01, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	228	CAJMON010000001.1 TPA_asm: uncultured bacterium isolate ERR1430502-bin.37 genome assembly, contig: NODE_210_length_96799_cov_9.753597, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	447	NZ_BQHO01000001.1 Pseudomonas parasichuanensis strain BML-PP020 sequence001, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	267	JAKLLM010000348.1 MAG: Zoogloea sp. isolate MAG.273 MAG.273-scaffold_10050, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	182	NZ_ATUE01000001.1 Perlucidibaca piscinae DSM 21586 F595DRAFT_scaffold00010.10_C, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	185	URZX01000001.1 uncultured Peptococcaceae bacterium isolate UMGS1512 genome assembly, contig: NODE_5_length_226917_cov_7.846806, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	228	SFHK01000039.1 MAG: Clostridiales bacterium isolate W1P1.020 Contig1031, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	97	FR901029.1 Clostridium sp. CAG:451 genomic scaffold, scf1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	106	CAJMQD010000001.1 TPA_asm: uncultured bacterium isolate SRR7721880-bin.63 genome assembly, contig: NODE_2871_length_17281_cov_5.233600, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	152	DWVU01000046.1 MAG TPA_asm: Candidatus Alistipes merdipullorum isolate ChiHjej9B8-3741 ChiHjej9B8M5__C102412_L2508_SAMN08009863, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	328	NC_013517.1 Sebaldella termitidis ATCC 33386, complete sequence
barcode76.fastq.gz_11_2024	137	CAKUZI010000001.1 MAG: uncultured Candidatus Melainabacteria bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Nepal_MoBio_Fiber-Hadza-Nepal_D_21_CHE1011TZ.9 genome assembly, contig: Nepal_MoBio_Fiber-Hadza-Nepal_D_21_CHE1011TZ__NODE_22_length_243282_cov_7.034518, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	182	UQQA01000001.1 uncultured Ruminococcus sp. isolate UMGS533 genome assembly, contig: NODE_40_length_86447_cov_4.285015, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	88	CABQQJ010000001.1 MAG TPA_asm: uncultured Veillonella sp. isolate MGYG-HGUT-00818 genome assembly, contig: GUT_GENOME034386_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	146	UQYK01000001.1 uncultured Ruminococcus sp. isolate UMGS761 genome assembly, contig: NODE_45_length_141525_cov_9.437421, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	228	NZ_AGBX01000008.1 Brachybacterium squillarum M-6-3 50.WUPEI.1.00008, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	316	NZ_BARE01000138.1 Sphingobium xenophagum NBRC 107872, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	143	CAAFBM010000001.1 MAG TPA_asm: Clostridia bacterium, isolate HGM12662, WGS project CAAFBM010000000 data, contig: SRS045645_63_k99_169, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	164	CABUJP010000001.1 MAG TPA_asm: uncultured Alistipes sp. isolate MGYG-HGUT-04056 genome assembly, contig: GUT_GENOME255109_1, whole genome shotgun sequence
barcode76.fastq.gz_11_2024	70	CAKOHL010000001.1 MAG: uncultured Bacilli bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_C-REDO_B_7_1518.96 genome assembly, contig: Hadza_MoBio_C-REDO_B_7_1518__NODE_661_length_38859_cov_6.201253, whole genome shotgun sequence
