Muestra	Chromosome	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta	Pathogen
barcode05_9Gb	contig_15452	91082	93722	Escherichia coli gyrA conferring resistance to fluoroquinolones_fluoroquinolone_antibiotic	17	2640	2640	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_15519	3883	4702	bacA_peptide_antibiotic	4	819	819	1.0	Escherichia albertii (chromosome)
barcode05_9Gb	contig_15568	3358	5806	vanT gene in vanG cluster_glycopeptide_antibiotic	25	2448	2448	1.0	
barcode05_9Gb	contig_15623	8977	10174	Escherichia coli acrA_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	9	1197	1197	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_15713	2540	5081	vanT gene in vanG cluster_glycopeptide_antibiotic	6	2541	2541	1.0	Bacteroides ovatus (chromosome)
barcode05_9Gb	contig_15747	11113	11848	tet(O)_tetracycline_antibiotic	27	735	735	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_15747	12102	13038	tet(O)_tetracycline_antibiotic	18	936	936	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_15826	86420	88895	vanT gene in vanG cluster_glycopeptide_antibiotic	10	2475	2475	1.0	
barcode05_9Gb	contig_15838	4993	8140	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	6	3147	3147	1.0	Shewanella putrefaciens (chromosome)
barcode05_9Gb	contig_15868	34294	34489	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	15	195	195	1.0	
barcode05_9Gb	contig_15939	13195	14050	ErmX_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	22	855	855	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_15939	15012	15546	ANT(2'')-Ia_aminoglycoside_antibiotic	24	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_15939	15563	16022	AAC(6')-Il_aminoglycoside_antibiotic	35	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_15939	16095	16959	GES-1_carbapenem;_cephalosporin;_penam	29	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1595	2502	3762	EreB_macrolide_antibiotic	21	1260	1260	1.0	
barcode05_9Gb	contig_15954	6973	8083	vanG_glycopeptide_antibiotic	11	1110	1110	1.0	
barcode05_9Gb	contig_15977	2165	3002	vanW gene in vanB cluster_glycopeptide_antibiotic	3	837	837	1.0	
barcode05_9Gb	contig_15977	3414	3966	vanH gene in vanF cluster_glycopeptide_antibiotic	4	552	552	1.0	
barcode05_9Gb	contig_16009	2378	2564	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	4	186	186	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_16065	4320	4953	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	11	633	633	1.0	Citrobacter (chromosome)
barcode05_9Gb	contig_16120	19602	19893	FosA8_phosphonic_acid_antibiotic	17	291	291	1.0	Klebsiella (chromosome)
barcode05_9Gb	contig_16141	18797	19922	vanT gene in vanG cluster_glycopeptide_antibiotic	6	1125	1125	1.0	
barcode05_9Gb	contig_16317	5332	6181	bacA_peptide_antibiotic	3	849	849	1.0	
barcode05_9Gb	contig_16337	15576	16692	vanY gene in vanB cluster_glycopeptide_antibiotic	5	1116	1116	1.0	
barcode05_9Gb	contig_16391	29408	30233	vanY gene in vanF cluster_glycopeptide_antibiotic	4	825	825	1.0	
barcode05_9Gb	contig_16391	30229	30949	vanY gene in vanF cluster_glycopeptide_antibiotic	4	720	720	1.0	
barcode05_9Gb	contig_16489	1	565	vanY gene in vanB cluster_glycopeptide_antibiotic	2	564	564	1.0	
barcode05_9Gb	contig_16522	3115	3916	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	15	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_16729	23661	24006	qacG_disinfecting_agents_and_antiseptics	13	345	345	1.0	
barcode05_9Gb	contig_16748	167898	168897	vanH gene in vanB cluster_glycopeptide_antibiotic	7	999	999	1.0	
barcode05_9Gb	contig_16783	24267	25908	vanT gene in vanG cluster_glycopeptide_antibiotic	9	1641	1641	1.0	
barcode05_9Gb	contig_16880	8010	11571	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin_rifamycin_antibiotic	7	3561	3561	1.0	Bifidobacterium (chromosome)
barcode05_9Gb	contig_16901	56804	57239	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	17	435	435	1.0	Enterobacter (chromosome)
barcode05_9Gb	contig_16901	57258	57639	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	15	381	381	1.0	Enterobacter (chromosome or plasmid)
barcode05_9Gb	contig_16910	361	1582	mdtG_phosphonic_acid_antibiotic	3	1221	1221	1.0	Citrobacter (chromosome)
barcode05_9Gb	contig_1696	51	1236	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	64	1185	1185	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1696	16026	16659	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	79	633	633	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1696	50404	52330	tet(Q)_tetracycline_antibiotic	9	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode05_9Gb	contig_1696	53127	54204	tet(X4)_glycylcycline;_tetracycline_antibiotic	17	1077	1077	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1696	54416	55217	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	26	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_16986	40257	40605	qacEdelta1_disinfecting_agents_and_antiseptics	3	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17028	9282	9606	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	5	324	324	1.0	Enterobacter hormaechei (chromosome)
barcode05_9Gb	contig_17074	32921	33872	leuO_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	3	951	951	1.0	Klebsiella michiganensis (chromosome)
barcode05_9Gb	contig_17114	18811	19924	vanG_glycopeptide_antibiotic	6	1113	1113	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_1716	8822	9728	mphA_macrolide_antibiotic	126	906	906	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1716	9724	10963	Mrx_macrolide_antibiotic	114	1239	1239	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1716	13938	14778	sul1_sulfonamide_antibiotic	83	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1716	14771	15119	qacEdelta1_disinfecting_agents_and_antiseptics	67	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1716	15340	16204	GES-1_carbapenem;_cephalosporin;_penam	45	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1716	16310	16643	qacL_disinfecting_agents_and_antiseptics	41	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1716	16870	17734	GES-5_carbapenem;_cephalosporin;_penam	57	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17182	457	1258	OXA-205_penam	9	801	801	1.0	Pseudomonas aeruginosa (no genomic info)
barcode05_9Gb	contig_17214	4364	4565	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	6	201	201	1.0	Aeromonas veronii (chromosome)
barcode05_9Gb	contig_17217	2021	3617	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1596	1596	1.0	
barcode05_9Gb	contig_1726	9375	10155	APH(3')-VIa_aminoglycoside_antibiotic	112	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1726	12570	13452	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	142	882	882	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1727	2471	3662	tet(C)_tetracycline_antibiotic	28	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1727	5168	6359	tet(C)_tetracycline_antibiotic	23	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1728	8577	8925	qacEdelta1_disinfecting_agents_and_antiseptics	57	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1728	8918	9758	sul1_sulfonamide_antibiotic	64	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1728	11302	12493	tet(C)_tetracycline_antibiotic	18	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1728	13999	15190	tet(C)_tetracycline_antibiotic	25	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1728	17063	17948	mphE_macrolide_antibiotic	55	885	885	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1728	18003	19479	msrE_macrolide_antibiotic;_streptogramin_antibiotic	57	1476	1476	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17306	107	944	APH(6)-Id_aminoglycoside_antibiotic	45	837	837	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17306	943	1747	APH(3'')-Ib_aminoglycoside_antibiotic	42	804	804	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17337	5858	6638	APH(3')-VIa_aminoglycoside_antibiotic	78	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17337	14745	15609	GES-5_carbapenem;_cephalosporin;_penam	40	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17337	15650	16301	AAC(6')-Ib9_aminoglycoside_antibiotic	12	651	651	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1741	97709	98894	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	27	1185	1185	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_17411	6789	7980	tet(C)_tetracycline_antibiotic	26	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17411	9663	10500	APH(6)-Id_aminoglycoside_antibiotic	7	837	837	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17433	343	1171	OXA-253_carbapenem;_penam	45	828	828	1.0	Acinetobacter baumannii (chromosome)
barcode05_9Gb	contig_1744	312528	313512	PmrF_peptide_antibiotic	15	984	984	1.0	
barcode05_9Gb	contig_1744	316387	318301	ArnT_peptide_antibiotic	11	1914	1914	1.0	Enterobacter (chromosome)
barcode05_9Gb	contig_1744	407660	408293	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	21	633	633	1.0	Enterobacter (chromosome or plasmid)
barcode05_9Gb	contig_1744	431443	432628	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	64	1185	1185	1.0	Enterobacter (chromosome or plasmid)
barcode05_9Gb	contig_17454	18793	20098	Acinetobacter baumannii AbaQ_fluoroquinolone_antibiotic	12	1305	1305	1.0	
barcode05_9Gb	contig_1746	326572	327757	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	25	1185	1185	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17460	1229	2057	OXA-253_carbapenem;_penam	49	828	828	1.0	Acinetobacter baumannii (chromosome)
barcode05_9Gb	contig_17491	45859	47608	msbA_nitroimidazole_antibiotic	16	1749	1749	1.0	Enterobacter kobei (chromosome)
barcode05_9Gb	contig_17501	19986	22452	vanT gene in vanG cluster_glycopeptide_antibiotic	9	2466	2466	1.0	Phocaeicola (chromosome)
barcode05_9Gb	contig_17510	1056	2241	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	32	1185	1185	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_17510	20661	21294	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	9	633	633	1.0	Citrobacter freundii (chromosome)
barcode05_9Gb	contig_17524	3553	4648	vanG_glycopeptide_antibiotic	21	1095	1095	1.0	Escherichia coli (chromosome or plasmid)
barcode05_9Gb	contig_17524	86273	89423	acrB_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	32	3150	3150	1.0	Escherichia coli (chromosome or plasmid)
barcode05_9Gb	contig_17524	89445	90639	Escherichia coli acrA_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	41	1194	1194	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17524	90780	91428	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	47	648	648	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17525	93500	93914	H-NS_macrolide_antibiotic;_fluoroquinolone_antibiotic;_cephalosporin;_cephamycin;_penam;_tetracycline_antibiotic	22	414	414	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1754	34625	35810	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	44	1185	1185	1.0	Enterobacter (chromosome or plasmid)
barcode05_9Gb	contig_17562	38230	39604	cpxA_aminoglycoside_antibiotic;_aminocoumarin_antibiotic	7	1374	1374	1.0	
barcode05_9Gb	contig_17563	13179	13914	ErmG_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	7	735	735	1.0	Unknown taxonomy (chromosome)
barcode05_9Gb	contig_1760	122487	123018	emrR_fluoroquinolone_antibiotic	18	531	531	1.0	Enterobacter kobei (chromosome or plasmid)
barcode05_9Gb	contig_1760	123144	124317	emrA_fluoroquinolone_antibiotic	19	1173	1173	1.0	
barcode05_9Gb	contig_1760	124333	125881	emrB_fluoroquinolone_antibiotic	21	1548	1548	1.0	Enterobacter kobei (chromosome or plasmid)
barcode05_9Gb	contig_1760	132923	133109	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	19	186	186	1.0	Enterobacter (chromosome or plasmid)
barcode05_9Gb	contig_17631	1738	2929	tet(C)_tetracycline_antibiotic	32	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17646	7128	7785	QnrVC1_fluoroquinolone_antibiotic	40	657	657	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17646	7943	8417	dfrA6_diaminopyrimidine_antibiotic	39	474	474	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17707	38246	39638	Escherichia coli UhpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	28	1392	1392	1.0	Enterobacter kobei (chromosome or plasmid)
barcode05_9Gb	contig_1774	104691	105837	MIR-17_monobactam;_cephalosporin	23	1146	1146	1.0	Enterobacter (chromosome)
barcode05_9Gb	contig_17818	205	1465	cmlA5_phenicol_antibiotic	5	1260	1260	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17818	1569	2349	aadA_aminoglycoside_antibiotic	28	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17818	2518	2851	qacL_disinfecting_agents_and_antiseptics	10	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17818	4276	5962	tet(M)_tetracycline_antibiotic	15	1686	1686	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1782	142499	145613	acrD_aminoglycoside_antibiotic	19	3114	3114	1.0	Enterobacter (chromosome)
barcode05_9Gb	contig_1783	71199	72384	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	42	1185	1185	1.0	Enterobacter roggenkampii (chromosome or plasmid)
barcode05_9Gb	contig_17834	6080	8546	vanT gene in vanG cluster_glycopeptide_antibiotic	9	2466	2466	1.0	Phocaeicola dorei (chromosome)
barcode05_9Gb	contig_17836	72258	73419	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1161	1161	1.0	
barcode05_9Gb	contig_17838	331	697	qacG_disinfecting_agents_and_antiseptics	14	366	366	1.0	
barcode05_9Gb	contig_1784	20354	21500	CMY-48_cephamycin	10	1146	1146	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_1785	4281	5466	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	21	1185	1185	1.0	Klebsiella michiganensis (chromosome or plasmid)
barcode05_9Gb	contig_17876	58054	59488	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1434	1434	1.0	
barcode05_9Gb	contig_17917	11845	12502	QnrS1_fluoroquinolone_antibiotic	9	657	657	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17917	20494	21694	tet(A)_tetracycline_antibiotic	26	1200	1200	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17932	0	840	APH(3'')-Ib_aminoglycoside_antibiotic	11	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17932	845	1676	APH(6)-Id_aminoglycoside_antibiotic	22	831	831	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17959	14970	17013	tet(Q)_tetracycline_antibiotic	9	2043	2043	1.0	Collinsella aerofaciens (no genomic info)
barcode05_9Gb	contig_17961	7593	8052	AAC(6')-Il_aminoglycoside_antibiotic	73	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17961	8125	8989	GES-1_carbapenem;_cephalosporin;_penam	71	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17961	9111	9645	ANT(2'')-Ia_aminoglycoside_antibiotic	50	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_17961	9712	10186	dfrA6_diaminopyrimidine_antibiotic	23	474	474	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1799	106758	107580	bacA_peptide_antibiotic	10	822	822	1.0	
barcode05_9Gb	contig_1799	421686	424800	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	19	3114	3114	1.0	Enterobacter kobei (chromosome)
barcode05_9Gb	contig_18002	13039	14254	Acinetobacter baumannii AbaQ_fluoroquinolone_antibiotic	6	1215	1215	1.0	
barcode05_9Gb	contig_18105	3376	4000	Campylobacter coli chloramphenicol acetyltransferase_phenicol_antibiotic	6	624	624	1.0	Unknown taxonomy (chromosome)
barcode05_9Gb	contig_18194	22459	22783	Escherichia coli soxS with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	8	324	324	1.0	Citrobacter portucalensis (chromosome)
barcode05_9Gb	contig_18213	6397	8695	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	19	2298	2298	1.0	Unknown taxonomy (chromosome)
barcode05_9Gb	contig_18247	51916	55030	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	10	3114	3114	1.0	
barcode05_9Gb	contig_18247	55166	56057	CblA-1_cephalosporin	9	891	891	1.0	Phocaeicola dorei (no genomic info)
barcode05_9Gb	contig_18260	3356	3542	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	10	186	186	1.0	Citrobacter (chromosome or plasmid)
barcode05_9Gb	contig_18260	9908	11447	emrB_fluoroquinolone_antibiotic	6	1539	1539	1.0	Citrobacter portucalensis (chromosome or plasmid)
barcode05_9Gb	contig_18260	11463	12636	emrA_fluoroquinolone_antibiotic	7	1173	1173	1.0	Citrobacter portucalensis (no genomic info)
barcode05_9Gb	contig_18260	12765	13296	emrR_fluoroquinolone_antibiotic	9	531	531	1.0	Citrobacter freundii (chromosome or plasmid)
barcode05_9Gb	contig_18266	9643	11158	aadT_macrolide_antibiotic;_tetracycline_antibiotic;_disinfecting_agents_and_antiseptics	23	1515	1515	1.0	
barcode05_9Gb	contig_18278	20916	22590	eptB_peptide_antibiotic	5	1674	1674	1.0	Klebsiella pneumoniae (chromosome)
barcode05_9Gb	contig_18286	9957	10737	APH(3')-VIa_aminoglycoside_antibiotic	38	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_1829	3716	4220	vanY gene in vanB cluster_glycopeptide_antibiotic	7	504	504	1.0	Roseburia hominis (no genomic info)
barcode05_9Gb	contig_18292	450	1416	CfxA3_cephamycin	25	966	966	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_18313	25071	26739	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	4	1668	1668	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_18357	1128	2295	tet(X)_glycylcycline;_tetracycline_antibiotic	9	1167	1167	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_18357	2504	3305	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	12	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode05_9Gb	contig_18400	40797	41958	vanL_glycopeptide_antibiotic	15	1161	1161	1.0	
barcode05_9Gb	contig_18400	163923	167070	acrB_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	11	3147	3147	1.0	Unknown taxonomy (chromosome)
